GeneID,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
74400,Zfp819,8.281960206757796,-3.92592032762742,0.853367058878843,-4.600506062168968,4.214657539477258e-06,1.1846791296466707e-05
74405,Efhc2,6.264078641828898,-4.379318222180878,0.9646028827724268,-4.540021909942877,5.624838292331369e-06,1.5533370244400143e-05
74407,Odad4,163.6632939171802,3.3191420209112614,0.5342039944277965,6.213248226394307,5.190036277579784e-10,2.249650441529252e-09
74410,Ttll11,25.603464777890736,0.5789964644533964,0.24757883865076477,2.338634705650793,0.01935434704543043,0.031664810645644054
74411,Plpp6,269.3350327342444,2.6455292473340783,0.1808072857525701,14.63176241113654,1.7616399620496928e-48,6.065624809221373e-47
74413,Tc2n,633.5408134584105,4.322893984056616,0.4839259459638976,8.932965921978314,4.1473745300406877e-19,3.5896438068387875e-18
74414,Polr3c,462.44044806393066,1.0318227737981374,0.07853506864439262,13.13836979592185,1.9845621380641034e-39,4.791082770858972e-38
74424,Tmc5,424.82335647996206,4.952980674210189,0.24548178359527897,20.176571155992868,1.5728536695966502e-90,1.689298461158266e-88
74430,Cfap20dc,13.451116734533096,2.345065260995737,0.5590067818949529,4.195056906190478,2.7280308873400963e-05,6.91074348209459e-05
74440,Cmip,1739.2419379753817,-0.9110280530144703,0.10251835207748654,-8.886487487878142,6.307115249095664e-19,5.3825462552440336e-18
74443,P4htm,44.38766479189894,-1.1382647613682124,0.36281764355130075,-3.1372916438868472,0.0017051642071470418,0.0033544301183994728
74451,Pgs1,1153.4981714772057,0.8272517869340704,0.23099965394699384,3.5811819316573312,0.00034204336414163134,0.0007473870896277028
74453,Cfap53,31.36254798471236,0.9693164362872203,0.4136774190419589,2.3431698025289203,0.01912067875919959,0.03130690260590298
74456,4933424G05Rik,16.991286619638938,-1.3664606202134522,0.3212907279509154,-4.253034716962672,2.108928660152996e-05,5.4275123843256753e-05
74463,Exoc3l2,21.298954170706573,-2.1526726528653795,0.3793298615604089,-5.674935909369641,1.3874058960988738e-08,5.1799592443130577e-08
74464,Zswim5,74.09851971178786,4.979762500880579,0.4097414513930258,12.153426225124509,5.501093557789337e-34,1.0388328823465719e-32
74467,Pus10,442.2808784593931,1.232748527546009,0.19978292678356135,6.170439823827041,6.810029028952161e-10,2.922360470698813e-09
74472,Stpg3,8.073985218746499,-2.152676803566469,0.5184220432656427,-4.152363564647702,3.2905893861215505e-05,8.229956491909985e-05
