GeneID	gene_name	GSM1480291	GSM1480292	GSM1480293	GSM1480294	GSM1480295	GSM1480296	GSM1480297	GSM1480298	GSM1480299	GSM1480300	GSM1480301	GSM1480302
100861952		0	0	0	0	0	0	0	0	1	0	0	1
100861953		0	1	1	0	2	3	49	43	31	38	37	35
100861954		1	1	0	0	0	0	0	2	0	2	0	0
100861955		2	2	4	6	2	8	1	0	1	1	2	1
100861956		36	40	34	36	43	53	37	15	16	25	17	23
100861957		1	0	0	0	0	0	0	0	0	0	0	0
100861958		0	0	0	0	0	0	0	0	0	0	0	0
100861959		2	2	0	0	0	0	0	0	0	0	0	0
100861960		0	0	0	0	0	0	0	0	0	0	0	0
100861961		0	1	0	0	0	0	0	0	0	0	0	1
100861963		0	0	0	0	0	0	0	0	0	0	0	0
100861964		0	0	0	0	0	0	0	0	0	0	0	1
100861965		4	3	5	4	1	2	3	2	0	4	1	2
100861966	Btbd35f23	0	0	0	0	0	0	0	0	0	0	0	0
100861967		15	9	6	3	0	0	16	3	8	16	5	5
100861969		0	0	0	0	0	0	0	0	0	0	0	0
100861970		0	0	0	0	0	0	0	0	0	0	0	1
100861971	Btbd35f24	0	0	0	0	0	0	0	0	0	0	0	0
100861972		0	0	0	0	0	0	0	0	0	0	0	0
100861973	Gm21366	0	0	0	0	0	0	0	0	0	0	0	0
100861974		1	1	1	1	0	0	3	2	0	1	1	3
100861975		0	0	0	0	0	0	0	0	0	0	0	0
100861976		0	0	0	0	0	0	0	0	0	0	0	0
100861977	Gm21370	42	37	37	32	24	26	60	51	53	43	59	52
100861978		0	0	0	0	0	0	0	0	0	0	0	0
100861979		0	0	0	0	0	0	1	0	0	0	0	0
100861980		0	0	0	0	0	0	0	0	0	0	0	0
100861981		0	0	1	3	0	0	3	1	0	2	2	0
100861982		0	0	0	0	0	0	0	0	0	0	0	0
100861983		0	0	0	0	0	2	0	0	0	0	0	0
100861984		0	0	0	0	0	0	0	0	0	0	0	0
100861985		0	0	0	0	0	0	0	0	0	0	0	0
100861986	Gm21378	791	858	1032	952	337	283	733	785	903	779	581	476
100861987	Gm21379	0	0	0	0	0	0	0	0	0	0	0	0
100861988		0	0	0	0	0	0	0	0	0	0	0	0
100861989		290	256	197	185	107	112	290	274	234	223	228	208
100861990		0	0	0	0	0	0	1	0	0	1	1	0
100861991		0	0	0	0	0	0	0	0	0	0	0	0
100861992		0	0	0	0	0	0	0	0	0	0	0	0
100861993		1	0	0	0	0	0	0	1	5	0	0	0
100861995		0	3	0	3	1	0	1	1	1	2	1	0
100861997		0	0	0	0	0	0	0	0	0	0	0	0
100861998	Gm21388	0	0	0	0	0	0	0	0	0	0	0	0
100861999		1	0	2	0	0	0	0	0	0	0	0	0
100862000		0	0	0	0	0	0	0	0	0	0	0	0
100862001		0	0	0	1	0	1	0	0	0	1	0	2
100862002		0	0	0	0	0	0	0	2	0	0	1	0
100862004		4946	5864	4717	3768	1497	1052	4468	4128	5171	4653	2393	1642
100862006		0	0	0	0	0	0	0	0	0	0	0	0
100862007		0	0	0	0	0	0	0	0	1	0	0	0
100862008		0	0	0	0	0	0	0	0	0	0	0	0
100862009		0	0	0	0	0	0	0	0	0	0	0	0
100862010		0	0	0	0	0	0	0	0	0	0	0	0
100862011		0	0	0	0	0	0	1	0	0	1	0	0
100862012	Gm21399	5174	4905	4003	3840	2390	2447	4400	3910	4307	3682	3912	3436
100862013		0	0	0	0	0	0	0	0	0	0	0	0
100862014		0	0	0	0	0	0	0	0	0	0	0	0
100862015	Msantd5f4	0	0	0	0	0	0	0	0	0	0	0	0
100862016		0	0	0	0	0	0	0	0	0	0	0	0
100862017		0	0	0	0	0	0	0	0	0	0	0	0
100862018		6	12	0	0	2	1	0	0	0	0	0	0
100862019	Gm21404	133	126	69	70	15	13	0	3	2	9	2	1
100862020		0	0	0	0	0	0	0	0	0	0	0	0
100862021		0	0	0	0	0	0	0	0	0	0	0	0
100862023		0	2	1	0	1	0	0	1	1	0	2	0
100862024		0	0	0	0	0	0	1	1	0	1	0	0
100862025	Gm21409	0	0	0	0	0	0	0	0	0	0	0	0
100862026		0	1	0	0	0	0	2	1	1	0	1	0
100862027		34	29	0	0	0	1	4	9	5	6	6	6
100862028		0	0	0	0	0	0	0	0	0	0	0	0
100862029		0	0	0	0	0	0	0	0	0	0	0	0
100862030		7	9	6	8	0	0	0	0	0	2	0	0
100862031		124	149	133	104	37	42	300	238	285	213	187	243
100862032		0	0	0	0	0	0	0	0	0	0	0	0
100862033		33	29	13	15	11	13	16	16	11	5	7	8
100862034		0	0	0	1	0	0	5	5	6	2	0	3
100862035		0	0	0	0	0	0	1	0	0	0	0	0
100862036		0	0	0	0	0	0	0	0	0	0	0	0
100862038		0	0	0	0	0	0	0	0	0	0	0	0
100862039		3	3	1	4	0	0	4	3	3	2	4	2
100862040		68	59	62	53	23	33	80	70	84	84	61	43
100862042	Gm21425	0	0	0	0	0	0	0	0	0	0	0	0
100862043		0	0	0	0	0	0	0	0	0	0	0	0
100862044		0	0	0	0	0	0	0	0	0	0	0	0
100862045		0	0	0	0	0	0	0	0	0	0	0	0
100862046		0	0	0	0	0	0	0	0	0	0	0	0
100862047		0	0	0	0	0	0	0	0	0	0	0	0
100862049		0	0	0	0	0	0	0	0	0	0	0	0
100862051		0	0	0	0	0	0	0	0	0	0	0	0
100862052		0	2	0	0	0	0	1	0	0	0	1	0
100862053		0	0	0	0	0	0	0	0	0	0	0	0
100862054		0	0	0	0	0	0	0	0	0	0	0	0
100862055		0	0	0	0	0	0	0	0	0	0	0	0
100862056		0	0	0	0	0	0	0	0	0	0	0	0
100862057		112	125	76	66	22	32	105	66	69	46	31	34
100862058		0	0	0	0	0	1	0	0	0	0	0	0
100862059	Gm21440	0	0	0	0	0	0	0	0	0	0	0	0
100862060		0	0	0	0	0	0	0	0	0	0	2	0
100862061		9	4	1	0	0	1	1	3	2	4	1	1
100862062		0	0	0	0	0	0	0	0	0	0	0	0
100862063		0	0	0	1	0	0	1	0	0	0	1	0
100862064		0	0	1	0	0	1	2	3	8	5	3	5
100862065		7	6	1	0	0	0	10	4	2	3	1	1
100862066	Cfap99	0	1	3	1	1	0	1	3	0	5	1	3
100862067	Btbd35f29	0	0	0	0	0	0	0	0	0	0	0	0
100862068		0	0	0	0	0	0	0	0	0	0	0	0
100862069		0	0	0	0	0	2	4	4	5	2	3	6
100862070		0	0	0	0	0	0	0	0	0	0	0	0
100862071		0	0	0	0	0	0	0	0	0	0	0	0
100862072	Gm21451	7	15	13	8	5	5	44	71	475	435	1094	604
100862073		0	0	0	0	0	0	0	0	0	0	0	0
100862074		0	0	0	0	1	0	1	3	3	13	6	2
100862075	Gm21454	0	0	0	0	0	0	0	0	0	0	0	0
100862076		0	0	0	0	0	0	0	0	0	0	0	0
100862078		4	1	3	7	0	1	1	3	0	1	0	4
100862080		0	0	0	0	0	0	0	0	0	0	0	0
100862081		40044	51570	45051	46597	13742	13416	29389	30390	34224	34963	32261	31375
100862083		0	0	0	0	0	0	0	0	0	0	0	0
100862084		0	0	0	0	0	0	0	0	0	0	0	0
100862085	Gm16867	0	0	0	0	0	0	0	0	0	0	0	0
100862086		0	0	0	0	0	0	0	0	0	0	0	0
100862089		0	0	0	0	0	0	0	0	0	0	0	0
100862090		0	0	0	0	0	0	0	0	0	0	0	0
100862091		0	0	0	0	0	0	0	0	0	0	0	0
100862092		0	0	0	0	0	0	0	0	0	0	0	0
100862093		0	0	0	0	0	0	0	0	0	0	0	0
100862094		27	35	22	13	4	8	161	204	157	209	269	191
100862095		0	0	0	0	0	0	0	0	0	0	0	0
100862096		0	0	0	0	0	0	0	0	0	0	0	0
100862098		11	29	11	10	5	2	20	14	30	16	22	12
100862099		0	0	0	0	0	0	0	0	0	0	0	0
100862100		0	0	0	0	0	0	0	0	0	0	0	0
100862101		1	1	0	0	0	0	1	0	0	1	0	0
100862102		1	1	1	1	1	1	3	2	2	3	0	1
100862103		0	0	0	0	0	0	0	0	0	0	0	0
100862104		0	0	0	0	0	0	0	0	0	0	0	0
100862107		8	1	4	5	0	0	10	9	7	6	6	6
100862108		0	0	0	0	0	0	0	0	0	0	0	0
100862109		0	0	0	0	0	0	0	0	0	0	0	0
100862110		0	0	0	0	0	0	0	0	0	0	0	0
100862111		0	1	0	0	0	0	0	0	0	0	0	0
100862112		0	0	0	0	0	0	0	0	0	0	0	0
100862113		0	0	0	0	0	0	0	0	0	0	0	0
100862114		0	0	0	0	0	0	0	0	0	0	0	0
100862115	LOC100862115	0	0	0	0	0	0	0	0	0	0	0	0
100862116		0	0	0	0	0	0	0	0	0	0	0	0
100862117		0	0	0	0	0	0	0	0	0	0	0	0
100862118	Spin2e	0	0	0	0	0	0	0	0	0	0	0	0
100862120		0	0	0	0	0	0	0	0	0	0	0	0
100862121		0	0	0	0	0	0	0	0	0	0	0	0
100862123		0	0	0	0	0	0	0	0	0	0	0	0
100862124	Gm15026	0	0	0	0	0	0	0	0	0	0	0	0
100862125		0	0	0	0	0	0	0	0	0	0	0	0
100862126	Defa36	0	0	0	0	0	0	0	0	0	0	0	0
100862127		9	14	6	7	2	2	8	10	10	5	1	7
100862128		1	2	3	4	0	0	2	0	2	2	0	4
100862129		0	0	0	0	0	0	0	0	0	0	0	0
100862130		6	12	0	2	3	2	3	4	5	0	3	2
100862131		0	0	0	0	0	0	0	0	0	0	0	0
100862132		0	0	0	0	0	0	0	0	0	0	0	0
100862134		0	5	0	0	2	2	5	5	14	10	12	10
100862135		0	0	0	0	0	0	0	0	0	0	0	0
100862136		0	0	0	0	0	0	0	0	0	0	0	0
100862137		0	0	0	0	0	0	0	0	0	0	0	0
100862138		0	0	0	0	0	0	0	0	0	0	0	0
100862139		0	0	0	0	0	0	0	0	0	0	0	0
100862140		0	0	0	0	0	0	0	0	0	0	0	0
100862141		1	2	1	1	0	1	2	0	1	1	2	2
100862143		0	0	0	0	0	0	0	0	0	0	0	0
100862144		0	0	0	0	0	0	0	0	0	0	0	0
100862145		0	0	0	0	0	0	0	0	0	0	0	0
100862147		0	0	0	0	0	0	0	0	0	0	0	0
100862148		0	0	0	0	0	0	0	0	0	0	0	0
100862149		5	5	3	4	1	1	6	3	8	4	4	1
100862150	LOC100862150	0	0	0	0	0	0	0	0	0	0	0	0
100862151		0	0	0	0	0	0	0	0	0	0	0	0
100862152		0	0	0	0	0	0	0	0	0	0	0	0
100862153		0	0	0	0	0	0	0	0	0	0	1	0
100862154		0	0	0	0	0	0	2	0	2	1	0	0
100862155		1	6	0	0	0	0	0	0	0	0	0	0
100862156		0	0	0	0	0	0	0	0	0	0	0	0
100862157		0	0	0	0	0	0	0	0	0	0	0	0
100862158		0	0	0	0	0	0	0	0	0	0	0	0
100862159		0	0	0	0	0	0	0	0	0	0	0	0
100862160		0	0	0	0	0	0	0	0	0	0	0	0
100862161		0	0	0	0	0	0	0	0	0	0	0	0
100862162		0	0	0	0	0	0	0	0	0	0	0	0
100862163		0	0	0	0	0	0	0	0	0	0	0	0
100862164		0	0	0	0	0	0	0	0	0	0	1	1
100862165		8	10	2	2	1	4	7	14	15	12	2	2
100862166		0	0	0	0	0	0	0	0	0	0	0	0
100862167		0	0	0	0	0	0	0	0	0	0	0	0
100862168		0	0	0	0	0	0	0	0	0	0	0	0
100862169		0	0	0	0	0	0	0	0	0	0	0	0
100862170		0	0	0	0	0	0	0	0	0	0	0	0
100862171		2	0	0	0	0	0	0	0	0	0	1	0
100862172		0	0	0	0	0	0	0	0	0	0	0	0
100862173		0	0	0	0	0	0	0	0	0	0	0	0
100862174		3	8	6	3	1	2	9	6	8	25	10	5
100862175	Gm10698	165	177	192	137	133	151	99	101	138	119	69	79
100862176		0	0	0	0	0	0	5	5	23	20	23	24
100862177	Ccl21d	0	0	0	0	0	2	1	3	0	0	0	0
100862180	LOC100862180	0	0	0	0	0	0	0	0	0	0	0	0
100862181		3	2	2	0	3	2	2	1	3	3	1	1
100862182		1	0	1	4	1	0	0	0	0	0	0	0
100862183		498	521	359	345	139	143	360	397	355	330	200	204
100862184		140	138	90	101	88	80	256	178	170	143	156	153
100862186		0	0	0	0	0	0	0	0	0	0	0	0
100862187		0	0	0	0	0	0	0	0	0	0	0	0
100862189		0	1	2	0	1	0	5	1	0	1	0	0
100862190		7	17	13	14	3	7	15	8	4	14	14	12
100862191		1314	1508	751	690	318	338	1088	1079	1073	930	656	811
100862192	LOC100862192	0	0	0	0	0	0	0	0	0	0	0	0
100862193		0	0	0	0	1	0	0	0	0	0	0	0
100862194		0	2	3	2	0	0	0	0	0	1	0	1
100862195		0	0	0	0	0	0	0	0	0	0	0	1
100862196		0	0	0	0	0	0	0	0	0	0	0	0
100862197		0	0	0	0	0	0	0	0	0	0	0	0
100862198		0	0	0	0	0	0	0	1	0	0	0	0
100862199		1	0	0	0	0	0	1	0	0	0	0	0
100862200		0	0	0	0	0	0	0	0	0	0	0	0
100862201		0	0	0	0	0	0	0	0	0	0	1	0
100862202	LOC100862202	0	0	0	0	0	0	0	0	0	0	0	0
100862205		1	0	0	0	0	0	0	2	0	0	0	1
100862206	Gm21559	17	16	4	12	15	3	15	18	15	17	5	10
100862207		0	0	0	0	9	6	3	1	5	8	2	2
100862208		0	1	0	0	1	2	3	8	4	12	1	9
100862209		0	0	0	0	0	0	0	0	0	0	0	0
100862210		0	0	0	0	0	0	0	0	0	0	0	0
100862211		0	0	0	0	0	0	0	0	0	0	0	0
100862212		0	0	0	0	0	0	0	0	0	0	0	0
100862213		34	44	5	13	3	5	1	1	2	0	0	0
100862214		11	22	2	12	0	0	46	47	51	65	31	44
100862215		1	0	0	0	0	0	0	0	1	1	0	0
100862216		0	0	0	0	0	0	0	0	0	0	0	0
100862217		0	0	0	0	0	0	2	3	0	3	3	0
100862219		0	0	0	0	0	0	0	0	0	0	0	0
100862220		0	0	0	0	0	0	0	0	0	0	0	0
100862222		0	0	0	0	0	0	0	0	0	0	0	0
100862223	Gm21571	0	0	0	0	0	0	0	0	0	0	0	0
100862224		0	0	0	0	0	0	0	0	0	0	0	0
100862225		0	0	0	0	0	0	0	0	0	0	0	0
100862226		0	0	0	0	0	0	0	0	0	0	0	0
100862227		0	0	0	0	0	0	0	0	1	2	5	2
100862228		0	0	0	0	0	0	0	0	0	0	0	0
100862230		0	0	0	0	0	0	0	0	0	0	0	0
100862232		0	0	0	0	0	0	0	0	0	0	0	0
100862234		0	0	0	0	0	0	0	0	0	0	0	0
100862235		0	1	0	0	1	0	10	9	9	2	6	6
100862236		0	0	0	0	0	0	0	0	0	0	0	0
100862237		0	0	0	0	0	0	0	0	0	0	0	0
100862238		0	0	0	0	0	0	0	1	1	0	0	2
100862240		0	0	0	0	0	0	0	0	0	0	0	0
100862241		2	0	0	0	0	0	1	0	1	2	0	1
100862243		0	0	0	0	0	0	0	0	0	0	0	0
100862245	LOC100862245	0	0	0	0	0	0	0	0	0	0	0	0
100862246		0	0	0	0	0	0	0	0	0	0	0	0
100862247	Gm21586	0	0	0	1	1	0	1	0	0	0	1	2
100862248		0	0	0	0	0	0	0	0	0	0	0	0
100862250		0	0	0	0	0	0	0	0	0	0	0	0
100862251		491	474	376	353	242	219	415	341	384	376	415	352
100862252		0	0	0	0	0	0	1	1	0	0	0	2
100862253		0	0	0	0	0	0	0	0	0	0	0	0
100862254		0	0	0	0	0	0	0	0	0	0	0	0
100862255		0	0	0	0	0	0	0	0	0	0	0	0
100862257		2603	2750	1929	1720	593	661	1358	1607	1517	1230	698	674
100862258	Gm21596	31	34	14	11	4	8	25	29	35	24	16	22
100862259		6	8	2	5	0	5	7	2	12	7	3	3
100862260		6	5	5	0	0	1	2	1	2	3	1	4
100862261	Spata31f1c	0	0	0	0	0	0	0	0	0	2	1	2
100862262		0	0	0	0	0	0	0	0	0	0	0	0
100862263		0	0	0	0	0	0	0	0	0	0	0	0
100862264		0	0	0	0	0	0	0	0	0	0	0	0
100862265		0	0	0	0	0	0	0	0	0	0	0	0
100862267		0	0	0	0	0	0	0	0	0	0	0	0
100862268	Gm16958	0	0	0	0	0	0	0	1	1	0	0	0
100862269		0	0	0	0	0	0	0	0	0	0	0	0
100862270		0	0	0	0	0	0	0	0	0	0	0	0
100862272		0	0	0	0	0	0	0	0	0	0	0	0
100862273		0	0	0	0	0	0	0	0	0	0	0	0
100862274	Btbd35f25	0	0	0	0	0	0	0	0	0	0	0	0
100862275		0	0	0	0	0	2	0	0	0	0	0	0
100862276		0	0	0	0	0	0	0	0	0	0	0	0
100862277		0	0	0	0	0	0	1	1	0	1	0	1
100862279		0	0	0	0	0	0	0	0	0	0	0	0
100862282		0	0	0	0	0	0	0	0	0	0	0	0
100862283		0	0	0	0	0	0	0	0	0	0	0	0
100862285		0	0	0	0	0	0	0	0	0	0	0	0
100862286		0	0	0	0	0	0	0	0	0	0	0	0
100862287		1	0	0	0	0	1	0	2	2	7	2	2
100862290		0	0	0	0	0	0	0	0	0	0	0	0
100862291		0	0	0	0	0	0	0	0	0	0	0	0
100862293		0	0	0	0	0	0	0	0	0	0	0	0
100862294		0	0	0	0	0	0	0	0	0	0	0	0
100862295		0	0	0	0	0	0	0	0	0	0	0	0
100862296		0	0	0	0	0	0	0	0	0	0	0	0
100862297		0	0	0	0	0	0	0	0	0	0	0	0
100862298		0	0	0	0	0	0	0	0	0	0	0	0
100862299		0	0	0	0	0	0	0	0	0	0	0	0
100862301		0	0	0	0	0	1	0	1	0	0	0	0
100862303		8	5	2	0	0	0	7	1	2	2	0	2
100862305		0	8	1	1	0	0	89	75	41	53	89	104
100862306		0	0	0	0	0	0	0	0	0	0	0	0
100862307		39	44	34	30	14	11	28	24	25	29	32	31
100862308		0	0	2	1	0	0	0	1	3	1	1	0
100862309		0	0	0	0	0	0	0	0	0	0	0	0
100862310		0	0	0	0	0	0	0	0	0	0	0	0
100862311		0	0	0	0	0	0	0	0	0	0	0	0
100862312		0	0	0	0	0	0	0	0	0	0	0	0
100862313		0	0	0	0	0	0	0	0	0	1	0	0
100862314	Spin2j	0	0	0	0	0	0	0	0	0	0	0	0
100862315		0	0	0	0	0	0	0	0	0	0	0	0
100862316		0	0	0	0	0	0	0	0	0	0	0	0
100862317		0	0	0	0	0	0	0	0	0	0	0	1
100862318		1	3	0	0	0	0	5	2	0	1	1	2
100862319		1	0	0	0	0	0	1	0	1	1	0	0
100862320		0	0	0	0	0	0	0	0	0	0	0	0
100862321		0	0	0	0	0	0	0	0	0	0	0	0
100862322		0	0	0	0	0	0	0	0	0	0	0	0
100862323	Btbd35f22	0	0	0	0	0	0	0	0	0	0	0	0
100862324		0	0	0	0	0	0	0	0	0	0	0	0
100862325		0	0	1	0	0	0	0	0	0	0	0	0
100862326	Gm21647	0	0	0	0	0	0	0	0	0	0	0	0
100862327		0	0	0	0	0	0	0	0	0	0	0	0
100862328		0	0	0	0	0	0	0	0	0	0	0	0
100862329	Btbd35f21	0	0	0	0	0	0	0	0	0	0	0	0
100862330		0	0	0	0	0	0	0	0	0	0	0	0
100862331		0	0	0	0	0	0	0	0	0	0	0	0
100862332		0	1	0	0	0	0	0	0	0	0	0	0
100862333		0	0	0	0	0	0	0	0	0	0	4	0
100862334		0	0	0	0	0	0	0	0	0	0	0	0
100862335		1	4	6	3	3	3	1	2	2	3	1	1
100862336		0	0	0	0	0	0	0	0	0	0	0	0
100862337	LOC100862337	0	0	0	0	0	0	0	0	0	0	0	0
100862338		2	8	2	3	3	2	2	5	5	2	1	2
100862340		0	0	0	0	0	0	0	0	0	0	0	0
100862341		0	0	0	0	0	0	0	0	0	0	0	0
100862342		0	0	0	0	0	0	0	0	0	0	0	0
100862343		0	0	0	0	0	0	0	0	0	0	0	0
100862344		2	2	7	0	0	8	0	0	0	2	0	0
100862345	Gm21660	0	0	0	0	0	0	0	0	0	0	0	0
100862346		0	0	0	0	0	0	0	0	0	0	0	0
100862347		0	0	0	0	0	0	0	1	0	0	0	0
100862349	Gm21663	0	0	0	0	1	0	1	1	0	0	0	0
100862351		0	0	0	0	0	0	0	0	0	0	0	0
100862354		0	0	0	0	0	0	0	0	0	0	0	0
100862355		0	1	0	0	0	0	0	0	0	0	0	0
100862356		0	1	0	0	0	0	0	0	0	0	0	1
100862357		0	0	0	0	0	0	0	0	0	0	0	0
100862358		0	0	0	0	0	0	0	0	0	0	0	0
100862359	Speer4a3	0	0	0	0	1	0	3	5	0	3	1	0
100862360	Gm21672	0	0	0	0	0	0	0	0	0	0	0	0
100862361		0	0	0	0	0	0	0	0	0	0	0	0
100862362		0	0	0	0	0	0	0	0	0	0	0	0
100862363		0	0	0	0	0	0	0	0	0	0	0	0
100862364		0	0	0	0	0	0	0	0	0	0	0	0
100862365	Rbmyf5	0	0	0	0	0	0	0	0	0	0	0	0
100862366	Gm21678	0	0	0	0	0	0	0	0	0	0	0	0
100862367		0	0	0	0	0	0	0	0	0	0	0	0
100862368	Gm21680	0	0	0	0	0	0	0	0	0	1	0	0
100862369	Btbd35f9	0	0	0	0	0	0	0	0	0	0	0	0
100862370		0	0	0	0	0	0	0	0	0	0	0	0
100862371	Gm21683	0	0	0	0	0	0	0	0	0	0	0	0
100862373		0	0	0	0	0	0	0	0	0	0	0	0
100862375	Entpd4b	0	0	0	0	0	0	0	0	0	0	0	0
100862376		0	0	2	1	2	12	0	0	0	0	0	0
100862377		0	0	0	2	0	0	1	0	0	0	0	0
100862378		0	0	0	0	0	0	0	0	1	0	0	0
100862379		0	0	0	0	0	0	0	0	0	0	0	0
100862380		1	1	3	4	1	3	1	1	0	0	0	0
100862381		0	0	0	1	1	0	6	4	17	13	11	15
100862382		0	1	0	0	0	0	0	0	0	0	0	0
100862383	Rbmyf6	0	0	0	0	0	0	0	0	0	0	0	0
100862384		1	0	0	0	0	0	0	0	0	0	0	0
100862386		1	0	0	0	0	0	0	0	0	0	0	0
100862387		0	0	0	0	0	0	0	0	0	0	0	0
100862388	Gm21698	0	0	0	0	0	0	2	4	0	0	0	0
100862389	Btbd35f8	0	0	0	0	0	0	0	0	0	0	0	0
100862390		0	0	0	0	0	0	0	0	0	0	0	0
100862391		0	0	0	0	0	0	0	0	0	0	0	0
100862392		2	0	2	1	1	0	0	0	0	1	0	0
100862393		0	0	0	0	0	0	0	0	0	0	0	0
100862394	Rbmyf7	0	0	0	0	0	0	0	0	0	0	0	0
100862396		10	5	0	2	0	0	50	67	44	41	30	43
100862397		0	0	0	0	0	0	0	0	0	0	0	0
100862398	Rbmyf8	0	0	0	0	0	0	0	0	0	0	0	0
100862399		0	1	0	0	0	0	3	1	0	1	0	0
100862400		46	43	50	37	15	16	32	29	44	21	26	18
100862401		0	3	4	3	0	2	0	1	0	1	3	2
100862403		0	0	0	0	1	2	0	2	1	1	0	0
100862404		0	0	0	0	1	0	0	0	0	0	0	0
100862405		0	0	0	0	0	0	0	0	0	0	0	0
100862406		0	0	0	0	0	0	0	0	0	0	0	0
100900	Hscb	245	284	195	243	88	99	66	113	119	145	140	121
100910	Chpf2	515	557	326	328	204	256	582	575	550	454	463	518
100929	Tyw1	412	397	272	262	149	163	341	283	231	218	280	257
100952	Emilin1	55	69	46	30	28	22	134	138	88	77	43	41
100972	Rab28	498	566	457	399	380	398	791	654	811	756	874	879
100978	Nfxl1	513	586	876	639	632	627	696	586	545	381	421	438
100986	Akap9	2480	2263	1896	1777	1222	1246	2501	2241	1730	1718	2076	1829
100993		20	12	0	3	2	3	29	45	15	18	17	7
101023	Zfp513	1243	1490	1683	1832	1241	1046	733	711	683	633	716	709
101095	Zfp282	499	583	510	389	278	290	339	269	199	183	192	229
101100	Ttll3	83	150	112	113	43	36	96	147	139	104	103	112
101113	Snx21	238	260	113	143	54	85	219	224	160	155	204	230
101118	Tmem168	954	976	888	758	520	529	841	688	885	723	740	706
101122	Rpusd3	35	32	32	23	36	41	31	30	32	31	24	26
101142	Itfg2	438	461	477	379	302	294	376	324	263	260	250	267
101148	Bmt2	496	476	396	354	199	187	1151	1006	1177	885	1002	979
101185	Pot1a	146	172	101	111	80	60	218	229	184	193	251	329
101187	Parp11	113	119	67	78	106	128	103	121	98	94	130	96
101197	Zfp956	275	268	104	86	105	111	172	151	148	128	100	98
101202	Hepacam2	656	387	242	192	339	303	21	12	3	1	1	1
101206	Tada3	338	432	172	161	108	120	526	390	391	360	361	453
101214	Tra2a	4628	4792	2071	2029	1120	1114	4493	3948	2561	2166	2000	2223
101240	Wdr91	317	366	281	244	85	95	543	523	704	572	462	384
101314	Brk1	1710	1784	1443	1334	884	907	1068	911	1025	1005	982	948
101320	Dyrk4	0	0	0	0	0	0	0	0	0	0	0	0
101351	Eogt	343	385	228	202	112	100	3274	3103	9574	10344	10806	9373
101358	Fbxl14	866	1041	647	559	251	245	766	672	554	437	416	431
101359	Prrt4	9	4	0	1	0	1	15	9	4	9	2	1
101401	Adamts9	411	641	305	447	520	477	2491	3498	9926	8491	7642	7446
101434	Ceacam15	0	0	0	0	0	0	0	0	0	0	0	0
101437	Dhx32	1018	1458	1471	1502	614	664	214	154	173	166	137	139
101471	Phrf1	2583	2749	1844	1868	735	916	2188	2011	1541	1247	1021	1095
101476	Plekha1	1056	1280	681	775	328	382	1181	1206	1549	1347	1049	952
101488	Slco2b1	27	53	153	231	119	128	80	139	56	71	44	67
101489	Ric8a	926	1156	1214	1183	463	450	831	662	820	720	864	790
101490	Inpp5f	791	717	295	307	200	240	655	538	483	445	676	712
101497	Plekhg2	1401	1708	632	761	178	157	3326	3021	3272	3236	3687	3318
101502	Hsd3b7	1188	1310	385	440	330	353	578	593	341	445	472	574
101513	Mob2	539	671	611	558	370	300	761	605	592	516	548	588
101521	AI314278	0	1	0	0	0	1	2	1	1	0	0	0
101533	Klk9	60	65	9	5	1	2	0	1	6	4	0	0
101540	Prkd2	372	464	279	256	99	86	776	689	533	391	490	552
101543	Wtip	460	522	254	202	75	69	906	911	903	821	651	704
101544	Zfp575	0	0	0	0	0	0	16	6	6	8	7	10
101565	Ccp110	778	681	363	301	138	168	545	424	315	264	362	352
101568	Vrk3	864	955	926	924	615	527	510	481	425	419	410	426
101592	Efl1	460	478	581	457	251	288	336	268	272	255	285	293
101602	AI467606	1	2	0	0	0	1	0	3	0	0	0	2
101604	Zfp764l1	93	92	93	84	30	29	145	98	129	114	102	113
101612	Grwd1	1030	962	722	575	190	203	1287	1200	1256	900	269	194
101613	Nlrp6	2	3	2	1	0	0	14	12	18	8	13	15
101631	Pwwp2b	437	437	529	487	150	161	167	150	131	128	92	97
101685	Spty2d1	4039	4397	3434	3083	1813	1679	5928	4158	2703	1950	2677	3198
101694	Mir9-3hg	0	1	0	0	0	0	0	0	0	0	0	0
101700	Trim68	729	951	1153	1103	256	296	193	174	182	155	153	191
101706	Numa1	5009	5039	3438	3530	1455	1398	5835	4896	4695	4211	3837	4291
101739	Psip1	848	923	552	375	280	239	1058	810	869	725	514	497
101744	Acp7	2	2	1	1	3	0	18	17	11	10	1	3
101772	Ano1	12899	14483	12698	10462	13222	14363	10018	9727	12167	10121	14834	15390
101786	A730082K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
101809	Spred3	180	310	104	114	50	43	157	164	93	74	65	57
101831	Faap24	82	86	51	47	59	49	31	32	19	21	21	28
101835	AW146154	70	67	38	37	33	48	57	45	65	67	80	97
101861	Ints4	1039	1024	1463	1080	613	627	1330	955	1250	1019	841	888
101867	Rrp8	507	496	373	338	184	182	611	577	692	494	549	536
101869	Unc45a	2424	2722	1939	1915	943	1097	4793	4075	4657	5678	8001	8431
101883	Igflr1	157	141	150	126	50	32	227	210	174	113	100	127
101943	Sf3b3	4868	4461	3240	2930	1563	1486	4874	4510	4406	3605	2498	2225
101966	D8Ertd738e	1726	1692	2149	1821	1272	1293	917	967	923	815	779	705
101985	Usb1	534	640	383	385	381	434	418	356	291	312	375	336
